name,ks_score,ks_sign,p_value,t_test_p_value,diff_means
K12238.pyochelin_biosynthesis_protein_PchD.,0.121428571429,-,0.97531835364,0.37187639799,-6.51457339916e-08
K02750.PTS_system._arbutin.like_IIC_component.,0.121428571429,+,0.97531835364,0.419703355728,1.16301665303e-05
K00731.glycoprotein.N.acetylgalactosamine_3.beta.galactosyltransferase.,0.121428571429,+,0.97531835364,0.879205151749,1.76555323085e-07
K09654.beta.1.3.N.acetylgalactosaminyltransferase_2.,0.121428571429,+,0.97531835364,0.948467303321,2.33354049297e-08
K14746..,0.121428571429,-,0.97531835364,0.889142671984,-1.76674192399e-08
K07087.mannosyl.3.phosphoglycerate_phosphatase.,0.121428571429,+,0.97531835364,0.448882133184,1.25841248232e-07
K13704.abhydrolase_domain.containing_protein_12.,0.121428571429,+,0.97531835364,0.779731664813,1.26378616025e-07
K08830.renal_tumor_antigen.,0.121428571429,-,0.97531835364,0.364682124337,-2.64208218674e-07
K08809.striated_muscle.specific_serine.threonine_protein_kinase.,0.121428571429,-,0.97531835364,0.728993683764,-1.12732670886e-08
K00063.D.arabinose_1.dehydrogenase.,0.121428571429,-,0.97531835364,0.236034993075,-6.81037326892e-07
K13984.thioredoxin_domain.containing_protein_5.,0.121428571429,+,0.97531835364,0.974819896437,2.66360055202e-09
K00109.2.hydroxyglutarate_dehydrogenase.,0.121428571429,-,0.97531835364,0.221585581078,-7.05990273885e-08
K06293.spore_germination_protein_BC.,0.121428571429,-,0.97531835364,0.470036056797,-9.44163495301e-06
K12955.cation.transporting_ATPase_I.,0.121428571429,-,0.97531835364,0.140599350195,-2.04324046009e-07
K14339.alpha.1.6.mannosyltransferase.,0.121428571429,-,0.97531835364,0.81559991795,-3.33002222414e-08
K14479..,0.121428571429,-,0.97531835364,0.281675085969,-2.8373262066e-07
K00922.phosphatidylinositol.4.5.bisphosphate_3.kinase.,0.121428571429,+,0.97531835364,0.619720747404,2.78347180476e-06
K01470.creatinine_amidohydrolase.,0.121428571429,-,0.97531835364,0.421864164753,-1.40082424069e-05
K14648..,0.121428571429,-,0.97531835364,0.170695120887,-1.21957688834e-07
K13931.malonate_decarboxylase_delta_subunit.,0.121428571429,-,0.97531835364,0.198851527385,-2.14323291852e-06
K06954.ribosome_biogenesis_GTPase.,0.121428571429,-,0.97531835364,0.641131047474,-2.22627675113e-07
K15076..,0.121428571429,+,0.97531835364,0.592961103692,2.09283747432e-07
K15462..,0.121428571429,+,0.97531835364,0.521274918797,1.90443733994e-07
K01097.N.acylneuraminate.9.phosphatase.,0.121428571429,-,0.97531835364,0.287914208135,-3.25229977467e-06
K12681.pertactin.,0.121428571429,+,0.97531835364,0.507367751725,1.0655613898e-05
K01474.N.methylhydantoinase_B.,0.121428571429,-,0.97531835364,0.352873665687,-2.76353092243e-06
K07609.nestin.,0.121428571429,-,0.97531835364,0.296345518405,-5.17567142887e-07
K11644.paired_amphipathic_helix_protein_Sin3a.,0.121428571429,-,0.97531835364,0.255884541363,-4.98074989224e-07
K01434.penicillin_amidase.,0.121428571429,-,0.97531835364,0.254033890552,-1.52246515596e-06
K06290.spore_germination_protein_AC.,0.121428571429,-,0.97531835364,0.650676651347,-6.59424080487e-07
K12071.conjugal_transfer_pilus_assembly_protein_TraD.,0.121428571429,-,0.97531835364,0.325279032121,-0.000106604668935
K07080.mannosyl.3.phosphoglycerate_phosphatase.,0.121428571429,-,0.97531835364,0.813910576069,-4.20017467225e-06
K00220.cyclohexadienyl_dehydrogenase.,0.121428571429,+,0.97531835364,0.329855450468,1.12051770735e-05
K06311.spore_germination_protein.,0.121428571429,-,0.97531835364,0.43594552507,-1.47500627914e-05
K06217.phosphate_starvation.inducible_protein_PhoH_and_related_proteins.,0.121428571429,+,0.97531835364,0.111370509837,5.79253538315e-05
K12682.tracheal_colonization_factor.,0.121428571429,+,0.97531835364,0.405800755339,1.02566159673e-05
K03933.chitin.binding_protein.,0.121428571429,+,0.97531835364,0.260745421739,3.51015596258e-05
K02362.enterobactin_synthetase_component_D.,0.121428571429,+,0.97531835364,0.80155324648,3.76907347659e-06
K11423.histone.lysine_N.methyltransferase_SETD2.,0.121428571429,+,0.97531835364,0.890389826218,2.25720435114e-07
K04437.filamin.,0.121428571429,-,0.97531835364,0.660938313627,-3.15921925063e-07
K14217.interferon.induced_protein_with_tetratricopeptide_repeats_1.,0.121428571429,+,0.97531835364,0.643454150531,8.12653774239e-07
K07270.glycosyl_transferase._family_25.,0.121428571429,-,0.97531835364,0.653649282195,-1.77567133195e-06
K15047..,0.121428571429,+,0.97531835364,0.329930690217,3.38601922323e-07
K07579.putative_methylase.,0.121428571429,-,0.97531835364,0.4430643106,-3.25037658283e-06
K02464.general_secretion_pathway_protein_O.,0.121428571429,+,0.97531835364,0.621428438167,4.31177408834e-06
K10400.kinesin_family_member_15.,0.121428571429,+,0.97531835364,0.268425029894,6.50135152622e-06
K07033.mannosyl.3.phosphoglycerate_phosphatase.,0.121428571429,-,0.97531835364,0.962956921279,-9.09452340871e-07
K03395.gentamicin_3..N.acetyltransferase.,0.121428571429,-,0.97531835364,0.815655600887,-7.38500354901e-07
K10865.double.strand_break_repair_protein_MRE11.,0.121428571429,-,0.97531835364,0.329662861742,-2.34023132616e-06
K15425..,0.121428571429,+,0.97531835364,0.135750587011,7.94316261027e-07
K01397.matrix_metalloproteinase.7_.matrilysin._uterine..,0.121428571429,-,0.97531835364,0.93629153605,-1.63785577176e-07
K14213.Xaa.Pro_dipeptidase.,0.121428571429,-,0.97531835364,0.84082461719,-1.62082029931e-08
K06011.bontoxilysin.,0.121428571429,-,0.97531835364,0.175487546192,-1.85423149588e-06
K05673.ATP.binding_cassette._subfamily_C_.CFTR.MRP.._member_4.,0.121428571429,+,0.97531835364,0.613127934158,1.88672374565e-07
K03361.F.box_and_WD.40_domain_protein_CDC4.,0.121428571429,+,0.97531835364,0.389205023412,9.51837869164e-08
K11481.aurora_kinase_A.,0.121428571429,+,0.97531835364,0.381659045882,1.27257893176e-06
K05618.solute_carrier_family_1_.glutamate_transporter.._member_7.,0.121428571429,+,0.97531835364,0.386370023779,8.78186351658e-07
K01477.allantoicase.,0.121428571429,+,0.97531835364,0.299281971282,1.95763957308e-06
K00900.6.phosphofructo.2.kinase.,0.121428571429,+,0.97531835364,0.60527094849,2.14373350586e-08
K12898.heterogeneous_nuclear_ribonucleoprotein_F.H.,0.121428571429,+,0.97531835364,0.743229960378,2.32514487172e-07
K00827.alanine.glyoxylate_transaminase_..R..3.amino.2.methylpropionate.pyruvate_transaminase_.EC.2.6.1.442.6.1.40..,0.121428571429,-,0.97531835364,0.193169319283,-3.67665045932e-06
K09566.peptidyl.prolyl_isomerase_G_.cyclophilin_G..,0.121428571429,+,0.97531835364,0.405929730903,2.59573104448e-06
K01288.carboxypeptidase_D.,0.114285714286,-,0.983995343084,0.324109529978,-3.7882838934e-06
K05828..,0.114285714286,-,0.983995343084,0.217081206308,-8.22557693329e-08
K03511.DNA_polymerase_kappa_subunit.,0.114285714286,-,0.983995343084,0.420308289233,-1.32263583329e-07
K05767.IQ_motif_containing_GTPase_activating_protein.,0.114285714286,-,0.983995343084,0.543509137489,-1.12422863213e-07
K06314.prespore.specific_regulator.,0.114285714286,-,0.983995343084,0.357642594612,-6.09100352418e-06
K13965.serpin_B8.,0.114285714286,-,0.983995343084,0.152458711633,-4.82471253382e-07
K04950.cyclic_nucleotide_gated_channel_alpha_3.,0.114285714286,-,0.983995343084,0.860042611568,-3.0430102669e-09
K07975.Rho_family._other.,0.114285714286,-,0.983995343084,0.315168463337,-1.18651942951e-05
K11252.histone_H2B.,0.114285714286,-,0.983995343084,0.71620132539,-7.25871020959e-08
K13836.circumsporozoite_protein.,0.114285714286,-,0.983995343084,0.660200185357,-2.45115929899e-07
K08726.soluble_epoxide_hydrolase.,0.114285714286,-,0.983995343084,0.348723479899,-7.02471260638e-06
K10573.ubiquitin.conjugating_enzyme_E2_A.,0.114285714286,-,0.983995343084,0.70580632422,-4.45031977104e-08
K05793.tellurite_resistance_protein_TerB.,0.114285714286,-,0.983995343084,0.116360740854,-2.14640161052e-06
K12396.AP.3_complex_subunit_delta.1.,0.114285714286,-,0.983995343084,0.161368138787,-8.18098768874e-08
K11331.cation_efflux_system_protein_involved_in_nickel_and_cobalt_tolerance.,0.114285714286,-,0.983995343084,0.122774188858,-3.21994386827e-06
K08698.carbon_dioxide_concentrating_mechanism_protein_CcmM.,0.114285714286,-,0.983995343084,0.303658687135,-5.08348736012e-06
K08658.prenyl_protein_peptidase.,0.114285714286,-,0.983995343084,0.127557127869,-1.8638665156e-07
K05518.negative_regulator_of_sigma.B_.phosphoserine_phosphatase..,0.114285714286,-,0.983995343084,0.922893558443,-1.26347501493e-08
K05533.mannan_polymerase_II_complex_ANP1_subunit.,0.114285714286,-,0.983995343084,0.504143226796,-1.70197861068e-07
K09496.T.complex_protein_1_subunit_delta.,0.114285714286,-,0.983995343084,0.319122970559,-1.87694803297e-06
K15423..,0.114285714286,-,0.983995343084,0.263389512238,-3.98980533431e-07
K00822.beta.alanine..pyruvate_transaminase.,0.114285714286,-,0.983995343084,0.163331857423,-5.83782191592e-06
K05607.methylglutaconyl.CoA_hydratase.,0.114285714286,-,0.983995343084,0.177839352782,-6.19222635119e-06
K10306.F.box_protein_28.,0.114285714286,-,0.983995343084,0.114056049823,-2.32660015391e-07
K04420.mitogen.activated_protein_kinase_kinase_kinase_2.,0.114285714286,-,0.983995343084,0.259180446334,-1.78938847692e-07
K13247.L.gulonate_3.dehydrogenase.,0.114285714286,-,0.983995343084,0.117738282994,-2.03790786306e-07
K04127.isopenicillin.N_epimerase.,0.114285714286,-,0.983995343084,0.204932962473,-4.71656129592e-08
K11532.fructose.1.6.bisphosphatase_II_._sedoheptulose.1.7.bisphosphatase.,0.114285714286,-,0.983995343084,0.23213743156,-5.68326065782e-08
K09493.T.complex_protein_1_subunit_alpha.,0.114285714286,-,0.983995343084,0.160446523304,-2.82155051989e-07
K09487.heat_shock_protein_90kDa_beta.,0.114285714286,-,0.983995343084,0.181525589106,-4.31056977513e-06
K11254.histone_H4.,0.114285714286,-,0.983995343084,0.115625860708,-3.71030210924e-07
K12845.U4.U6_small_nuclear_ribonucleoprotein_SNU13.,0.114285714286,-,0.983995343084,0.653781721602,-8.2998593222e-08
K12561.myristoylated_alanine.rich_C.kinase_substrate.,0.114285714286,-,0.983995343084,0.973854270475,-5.22030717397e-09
K07234.uncharacterized_protein_involved_in_response_to_NO.,0.114285714286,-,0.983995343084,0.284416895022,-1.08414800693e-06
K14959..,0.114285714286,-,0.983995343084,0.712423490029,-6.79912510402e-09
K12064.conjugal_transfer_pilus_assembly_protein_TraV.,0.114285714286,-,0.983995343084,0.178889619751,-6.1361438195e-06
K10019.octopine.nopaline_transport_system_permease_protein.,0.114285714286,-,0.983995343084,0.1749570075,-6.03854319115e-07
K02280.pilus_assembly_protein_CpaC.,0.114285714286,-,0.983995343084,0.770147926792,-8.41834699871e-07
K12066.conjugal_transfer_pilus_assembly_protein_TraK.,0.114285714286,-,0.983995343084,0.195190205958,-7.70807329052e-06
K04649.ubiquitin.conjugating_enzyme_.huntingtin_interacting_protein_2..,0.114285714286,-,0.983995343084,0.336342000999,-8.56832298708e-08
K03253.translation_initiation_factor_eIF.3_subunit_9.,0.114285714286,-,0.983995343084,0.986108463558,-9.32997870762e-10
K15710..,0.114285714286,-,0.983995343084,0.367734405047,-3.03663579984e-07
K15707..,0.114285714286,-,0.983995343084,0.234582048867,-7.54566434871e-08
K10776.DNA_ligase_3.,0.114285714286,-,0.983995343084,0.537078385422,-2.31813774619e-07
K05586.diaphorase_subunit_of_the_bidirectional_hydrogenase.,0.114285714286,-,0.983995343084,0.242668783349,-1.48499921119e-06
K05952.hypothetical_protein.,0.114285714286,-,0.983995343084,0.198291043482,-1.46675316868e-06
K10701.acetophenone_carboxylase.,0.114285714286,+,0.983995343084,0.98196219232,1.35568002672e-09
K02800.PTS_system._mannitol.specific_IIC_component.,0.114285714286,-,0.983995343084,0.264745026777,-2.97289495395e-07
K15328..,0.114285714286,-,0.983995343084,0.264132891327,-5.57049554503e-08
K06152.gluconate_2.dehydrogenase_gamma_chain.,0.114285714286,-,0.983995343084,0.172171201925,-4.42216131416e-06
K08488.syntaxin_7.,0.114285714286,-,0.983995343084,0.261778756889,-3.75674673745e-07
K05757.actin_related_protein_2.3_complex._subunit_1A.1B.,0.114285714286,-,0.983995343084,0.224664554742,-5.6769890806e-07
K02149.V.type_H..transporting_ATPase_subunit_D.,0.114285714286,-,0.983995343084,0.214661547882,-2.62488477369e-06
K15320..,0.114285714286,-,0.983995343084,0.813573420279,-2.24919911975e-09
K02639.ferredoxin.,0.114285714286,+,0.983995343084,0.830317367772,1.78415853827e-07
K10777.DNA_ligase_4.,0.114285714286,-,0.983995343084,0.465634288574,-1.45191162627e-07
K15157..,0.114285714286,-,0.983995343084,0.481389768266,-3.13837222723e-07
K08569.cathepsin_W.,0.114285714286,-,0.983995343084,0.121975894,-2.24179837369e-07
K10161.toll.like_receptor_9.,0.114285714286,-,0.983995343084,0.290464215963,-5.77485272124e-08
K08054.calnexin.,0.114285714286,-,0.983995343084,0.123817059339,-8.57737707171e-07
K14818..,0.114285714286,-,0.983995343084,0.170788480237,-3.12103713916e-07
K12172.E3_SUMO.protein_ligase_RanBP2.,0.114285714286,-,0.983995343084,0.64086758855,-2.53035878643e-08
K00192.carbon.monoxide_dehydrogenase_alpha_subunit.,0.114285714286,+,0.983995343084,0.492397346056,1.08627565681e-07
K14472..,0.114285714286,-,0.983995343084,0.482214155143,-6.19179430306e-07
K15198..,0.114285714286,+,0.983995343084,0.498384028337,8.18701511229e-07
K07695.two.component_system._NarL_family._response_regulator_DevR.,0.114285714286,+,0.983995343084,0.96760417748,2.64258689279e-07
K00481.p.hydroxybenzoate_3.monooxygenase.,0.114285714286,+,0.983995343084,0.279075954952,1.95145427895e-06
K04116.cyclohexanecarboxylate.CoA_ligase.,0.114285714286,-,0.983995343084,0.273983817246,-2.12437632129e-06
K01253.microsomal_epoxide_hydrolase.,0.114285714286,-,0.983995343084,0.656413441074,-2.53352402463e-06
K08966.2.hydroxy.3.keto.5.methylthiopentenyl.1.phosphate_phosphatase.,0.114285714286,-,0.983995343084,0.394163744797,-1.97812494705e-06
K01083.3.phytase.,0.114285714286,-,0.983995343084,0.466253643445,-5.88282020748e-07
K13543.uroporphyrinogen_III_methyltransferase_._synthase.,0.114285714286,-,0.983995343084,0.315105299259,-4.01204276933e-06
K12737.peptidyl.prolyl_cis.trans_isomerase_SDCCAG10.,0.114285714286,+,0.983995343084,0.670080272424,2.89670504853e-07
K08874.transformation.transcription_domain.associated_protein.,0.114285714286,+,0.983995343084,0.443174900547,5.28377589867e-08
K15657..,0.114285714286,-,0.983995343084,0.985025580267,-4.1006313806e-08
K02615.acetyl.CoA_acetyltransferase.,0.114285714286,+,0.983995343084,0.654176681416,2.14239995989e-06
K15460..,0.114285714286,+,0.983995343084,0.998175971318,4.03784450075e-08
K09974.hypothetical_protein.,0.114285714286,+,0.983995343084,0.714817000041,3.51359047758e-06
K01755.argininosuccinate_lyase.,0.114285714286,-,0.983995343084,0.342782975016,-8.4251946179e-05
K14387..,0.114285714286,-,0.983995343084,0.240108060306,-3.41720151888e-06
K14574..,0.114285714286,-,0.983995343084,0.49339185064,-1.61740494183e-06
K09478.short.branched_chain_acyl.CoA_dehydrogenase.,0.114285714286,+,0.983995343084,0.648695373548,1.25016559046e-06
K01036.butyrate.acetoacetate_CoA.transferase.,0.114285714286,+,0.983995343084,0.712312514546,2.2920341566e-06
K08852.serine.threonine.protein_kinase.endoribonuclease_IRE1.,0.114285714286,+,0.983995343084,0.440202634416,7.95921633578e-07
K10747.DNA_ligase_1.,0.114285714286,-,0.983995343084,0.538272773902,-1.19239677624e-05
K06265.dystroglycan_1.,0.114285714286,+,0.983995343084,0.229054600936,5.17727788659e-06
K01702.3.isopropylmalate_dehydratase.,0.114285714286,+,0.983995343084,0.145447399632,5.04300891286e-07
K10234.alpha.glucoside_transport_system_permease_protein.,0.114285714286,-,0.983995343084,0.270679697777,-1.16380021727e-06
K10046.GDP.D.mannose_3.._5..epimerase.,0.114285714286,+,0.983995343084,0.347030724755,4.84832852515e-06
K10067.surfactant._pulmonary.associated_protein_A.,0.114285714286,+,0.983995343084,0.204977958149,5.27807403519e-07
K06583.integrin_alpha_7.,0.114285714286,+,0.983995343084,0.0531837113769,3.77914856531e-07
K13129.survival_motor_neuron_protein.,0.114285714286,+,0.983995343084,0.139091727584,2.66453162585e-07
K01292.carboxypeptidase_N_catalytic_subunit.,0.114285714286,+,0.983995343084,0.0705970878954,3.65748718499e-08
K09608.tolloid.like_protein_1.,0.114285714286,+,0.983995343084,0.101678283937,2.14037377782e-07
K01398.matrix_metalloproteinase.2_.gelatinase_A..,0.114285714286,+,0.983995343084,0.0940572503929,2.13269096948e-07
K11502.centromere_protein_J.,0.114285714286,+,0.983995343084,0.104310418557,4.00700710862e-06
K13486.chemotaxis_protein_methyltransferase_WspC.,0.114285714286,+,0.983995343084,0.158868925536,1.48352236959e-07
K08080.CMP.N.acetylneuraminate_monooxygenase.,0.114285714286,+,0.983995343084,0.299200940441,1.91325154399e-07
K09610.endothelin.converting_enzyme.like_1.,0.114285714286,+,0.983995343084,0.161287120897,8.05321547103e-08
K03849.alpha.1.3.glucosyltransferase.,0.114285714286,+,0.983995343084,0.0575778110345,2.67792769728e-07
K03874.other_hect_domain_ubiquitin_protein_ligase_E3.,0.114285714286,+,0.983995343084,0.0716387439358,1.65472223666e-08
K09519.DnaJ_homolog_subfamily_B_member_13.,0.114285714286,+,0.983995343084,0.169158136191,2.33171693123e-06
K04515.calcium.calmodulin.dependent_protein_kinase_.CaM_kinase._II.,0.114285714286,+,0.983995343084,0.0823658598206,8.65125149452e-07
K03880.NADH_dehydrogenase_I_subunit_3.,0.114285714286,+,0.983995343084,0.0871974553675,2.02794260155e-06
K03881.NADH_dehydrogenase_I_subunit_4.,0.114285714286,+,0.983995343084,0.0590779900124,1.14896136741e-06
K08894.PTK6_protein_tyrosine_kinase_6.,0.114285714286,+,0.983995343084,0.129672234173,7.5710524164e-08
K08049.adenylate_cyclase_9.,0.114285714286,+,0.983995343084,0.0739197536183,2.47241188013e-06
K10105.lipoyltransferase_1.,0.114285714286,+,0.983995343084,0.130438393067,5.96839659353e-08
K03882.NADH_dehydrogenase_I_subunit_4L.,0.114285714286,+,0.983995343084,0.0823310919539,6.34813853627e-07
K09648.mitochondrial_inner_membrane_protease_subunit_2.,0.114285714286,+,0.983995343084,0.112234350925,1.23505320428e-06
K04560.syntaxin_1A.,0.114285714286,+,0.983995343084,0.0959844676954,1.6608001973e-07
K05650.ATP.binding_cassette._subfamily_A_.ABC1.._member_8.,0.114285714286,+,0.983995343084,0.0998692779739,3.439412057e-08
K06601.flagellar_protein_FlbT.,0.114285714286,+,0.983995343084,0.078821369234,8.42886626083e-07
K07198.5..AMP.activated_protein_kinase._catalytic_alpha_subunit.,0.114285714286,+,0.983995343084,0.140184364999,3.88759845626e-06
K06667.serine.threonine.protein_kinase_CAK1.,0.114285714286,+,0.983995343084,0.06982401294,5.23523847278e-07
K08645.anthrax_lethal_toxin_endopeptidase.,0.114285714286,+,0.983995343084,0.0972810324081,9.85468057142e-08
K00376.nitrous.oxide_reductase.,0.114285714286,+,0.983995343084,0.156551437509,1.93811627568e-07
K10424.dynactin_2.,0.114285714286,+,0.983995343084,0.240873391208,1.81426477821e-06
K01164.ribonuclease_P.,0.114285714286,+,0.983995343084,0.143010698376,4.23399243756e-07
K05502.bone_morphogenetic_protein_1.,0.114285714286,+,0.983995343084,0.11453982742,1.58931689098e-07
K07328.archaeal_flagellar_protein_FlaE.,0.114285714286,+,0.983995343084,0.190274580653,1.88310650853e-07
K05360.protein.disulfide_reductase_.glutathione..,0.114285714286,+,0.983995343084,0.0667601612442,6.53444427258e-07
K05740.diaphanous_1.,0.114285714286,+,0.983995343084,0.23334653504,4.85751998079e-07
K05741.diaphanous_2.,0.114285714286,+,0.983995343084,0.156878020603,1.86436457268e-07
K05119.anaplastic_lymphoma_kinase.,0.114285714286,+,0.983995343084,0.106736967148,9.39315081592e-08
K02577.heparan_sulfate_N.deacetylase.N.sulfotransferase_NDST2.,0.114285714286,+,0.983995343084,0.174963199133,3.00168207236e-07
K01072.ubiquitin_thiolesterase.,0.114285714286,+,0.983995343084,0.0642766002742,1.42690284949e-07
K10481.BTB.POZ_domain.containing_protein_9.,0.114285714286,+,0.983995343084,0.0867303436725,1.03663569642e-07
K00291.saccharopine_dehydrogenase_.NADP.._L.lysine_forming..,0.114285714286,+,0.983995343084,0.122777711915,3.28634763715e-07
K07116.N.acetylmuramic_acid_6.phosphate_etherase.,0.114285714286,+,0.983995343084,0.242316451996,4.69127186842e-07
K00902.dolichol_kinase.,0.114285714286,+,0.983995343084,0.0666804982391,3.4122057619e-07
K10198.glucose.arabinose_transport_system_permease_protein.,0.114285714286,+,0.983995343084,0.0884586172081,1.32513272917e-07
K04935.potassium_channel_subfamily_V_member_2.,0.114285714286,+,0.983995343084,0.266465390644,5.07270473704e-06
K11374.elongator_complex_protein_2.,0.114285714286,+,0.983995343084,0.100562739394,1.24043477148e-06
K10378.beaded_filament_structural_protein_1._filensin.,0.114285714286,+,0.983995343084,0.105663438016,5.06629553101e-07
K06602.flagellar_protein_FlaF.,0.114285714286,+,0.983995343084,0.0927685982085,2.07148052473e-06
K06555.lymphocyte_antigen_78.,0.114285714286,+,0.983995343084,0.187324299229,7.18756459106e-07
K09930.hypothetical_protein.,0.114285714286,+,0.983995343084,0.0823752208708,1.03630370724e-06
K06491.neural_cell_adhesion_molecule.,0.114285714286,+,0.983995343084,0.0949299279477,3.12912599136e-07
K10348.LRR.repeat_protein_1.,0.114285714286,+,0.983995343084,0.281086127335,5.08671161065e-07
K06072.deoxyhypusine_monooxygenase.,0.114285714286,+,0.983995343084,0.193371490593,2.97360028338e-07
K09842.abscisic.aldehyde_oxidase.,0.114285714286,+,0.983995343084,0.148849071576,3.80499986827e-08
K01774.ferrochelatase.,0.114285714286,+,0.983995343084,0.369382369846,4.18321129027e-07
K11409.histone_deacetylase_9.,0.114285714286,+,0.983995343084,0.0854027466296,4.15486837283e-08
K05963.protein.histidine_pros.kinase.,0.114285714286,+,0.983995343084,0.111240762791,4.75184811674e-07
K02089.cyclin.dependent_kinase_4.,0.114285714286,+,0.983995343084,0.152759882958,1.51756882689e-06
K09583.protein_disulfide_isomerase_family_A._member_5.,0.114285714286,+,0.983995343084,0.145448838325,1.44177595628e-07
K08104..heparan_sulfate..glucosamine_3.sulfotransferase_5.,0.114285714286,+,0.983995343084,0.147962330876,7.25661755163e-07
K11785.1.4.dihydroxy.6.naphthoate_synthase.,0.114285714286,+,0.983995343084,0.0843171574833,1.3001428896e-07
K13688.cyclic_beta.1.2.glucan_synthetase.,0.114285714286,+,0.983995343084,0.480437972264,8.16449849551e-06
K13046.tolkin.,0.114285714286,+,0.983995343084,0.0504214909664,5.97246109129e-08
K13811.3..phosphoadenosine_5..phosphosulfate_synthase.,0.114285714286,+,0.983995343084,0.163644815155,1.04243368583e-06
K14795..,0.114285714286,+,0.983995343084,0.143900607358,2.31555399159e-07
K00323.NAD.P._transhydrogenase.,0.114285714286,+,0.983995343084,0.284554261888,3.79192030169e-07
K15400..,0.114285714286,+,0.983995343084,0.0705267262995,1.10462212452e-07
K15285..,0.114285714286,+,0.983995343084,0.0564747635729,1.44443084089e-07
K12863.protein_CWC15.,0.114285714286,+,0.983995343084,0.265490409775,6.15655648695e-07
K01024..heparan_sulfate..glucosamine_3.sulfotransferase_1.,0.114285714286,+,0.983995343084,0.167440455932,7.07141643968e-07
K07451.5.methylcytosine.specific_restriction_enzyme_A.,0.114285714286,+,0.983995343084,0.287634634532,2.96555843128e-06
K14067.malate.CoA_ligase_subunit_beta.,0.114285714286,+,0.983995343084,0.0750366005169,4.00395389749e-07
K15163..,0.114285714286,+,0.983995343084,0.0787602891229,2.63526783996e-07
K14451..3S..malyl.CoA_thioesterase.,0.114285714286,+,0.983995343084,0.240893535942,1.5211072158e-07
K13170.splicing_factor._arginine.serine.rich_18.,0.114285714286,+,0.983995343084,0.304386651959,3.20036463756e-06
K14799..,0.114285714286,+,0.983995343084,0.112774052406,4.69784155055e-07
K13358.Na....H..._exchange_regulatory_cofactor_NHE.RF2.,0.114285714286,+,0.983995343084,0.0597910060315,7.41040270835e-08
K12357.sialidase.2.3.4.,0.114285714286,+,0.983995343084,0.181058692076,4.76703302853e-07
K15272..,0.114285714286,+,0.983995343084,0.312084065086,1.84602799963e-06
K15469..,0.114285714286,+,0.983995343084,0.182180836183,7.54421806772e-08
K11960.urea_transport_system_permease_protein.,0.114285714286,+,0.983995343084,0.0589823519688,6.66512494716e-08
K13366.polyamine_oxidase_.propane.1.3.diamine.forming..,0.114285714286,+,0.983995343084,0.0658613293862,2.40437223993e-07
K09436.friend_leukemia_integration_1_transcription_factor.,0.107142857143,-,0.992622715374,0.196565246615,-1.08840391698e-07
K01741.DNA..apurinic_or_apyrimidinic_site._lyase.,0.107142857143,-,0.992622715374,0.141890994726,-5.6919498144e-08
K15417..,0.107142857143,-,0.992622715374,0.107831734658,-1.77292256584e-08
K13336.peroxin.3.,0.107142857143,-,0.992622715374,0.30152804541,-3.6742579841e-06
K01691.WNT_inhibitory_factor_1.,0.107142857143,-,0.992622715374,0.140032307133,-3.35408101845e-08
K09646.serine_carboxypeptidase_1.,0.107142857143,-,0.992622715374,0.123033854535,-6.12853647616e-08
K01240.uridine_nucleosidase.,0.107142857143,-,0.992622715374,0.151785124097,-3.14446676183e-08
K12520.minor_pilin_subunit_PapE.,0.107142857143,-,0.992622715374,0.161254083294,-1.97561613239e-06
K08186.MFS_transporter._MCP_family._solute_carrier_family_16.monocarboxylic_acid_transporters.._member_9.,0.107142857143,-,0.992622715374,0.137640438868,-7.41946068606e-08
K12663.delta.3.5..Delta.2.4..dienoyl.CoA_isomerase.,0.107142857143,-,0.992622715374,0.0962015207808,-2.69635919422e-08
K11437.protein_arginine_N.methyltransferase_6.,0.107142857143,-,0.992622715374,0.298350062592,-1.12995153231e-06
K02325.DNA_polymerase_epsilon_subunit_2.,0.107142857143,-,0.992622715374,0.0917084016178,-6.56043960389e-07
K10018.octopine.nopaline_transport_system_substrate.binding_protein.,0.107142857143,-,0.992622715374,0.311498142331,-3.82598636929e-07
K10255.omega.6_fatty_acid_desaturase_.delta.12_desaturase..,0.107142857143,-,0.992622715374,0.15834159947,-7.06604923404e-06
K11339.mortality_factor_4.like_protein_1.,0.107142857143,-,0.992622715374,0.123129264368,-3.62639471754e-07
K10164.homeobox_protein_Nanog.,0.107142857143,-,0.992622715374,0.14676468839,-9.21263907564e-07
K12404.ADP.ribosylation_factor.binding_protein_GGA.,0.107142857143,-,0.992622715374,0.159782492429,-1.36372542382e-07
K13718.OTU_domain.containing_protein_4.,0.107142857143,-,0.992622715374,0.190103286903,-7.57112108915e-07
K10024.arginine.ornithine_transport_system_permease_protein.,0.107142857143,-,0.992622715374,0.322041529039,-5.95277402576e-07
K01393.neurolysin.,0.107142857143,-,0.992622715374,0.125011965575,-4.14765152482e-08
K13795.citrate.tricarballylate_utilization_protein.,0.107142857143,-,0.992622715374,0.294869763014,-4.832025617e-07
K08180.MFS_transporter._MCP_family._solute_carrier_family_16.monocarboxylic_acid_transporters.._member_3.,0.107142857143,-,0.992622715374,0.16135074375,-2.36672284022e-07
K13784.prothymosin_alpha.,0.107142857143,-,0.992622715374,0.112093872575,-4.63161313821e-06
K09732.hypothetical_protein.,0.107142857143,-,0.992622715374,0.14267068354,-2.82854459052e-07
